Transaction_ID,Customer_ID,Product,Quantity,Price_per_Unit,Total_Amount,Discount,Payment_Method,Store_Location,Customer_Category,Customer_Age,Customer_Gender,Month,Product_Demand_Score,Cross_Sell_Potential
T16329,C905,Rice,7,376.4,2371.32,10,Cash,Ahmedabad,Rare,43,Male,9,0.9,0.79
T16330,C22,Maggie,6,457.32,2606.72,5,Credit Card,Mumbai,Regular,43,Female,9,0.15,0.36
T16331,C388,Juice,5,379.92,1709.64,10,Credit Card,Kolkata,Regular,51,Female,9,0.82,0.6
T16332,C646,Toothpaste,8,121.29,921.8,5,Credit Card,Hyderabad,Rare,21,Male,9,0.81,0.65
T16333,C301,Oil,3,445.27,1135.44,15,UPI,Hyderabad,Regular,44,Female,9,0.33,0.29
T16334,C490,Maggie,6,199.92,959.62,20,Cash,Kolkata,Regular,38,Male,9,0.28,0.37
T16335,C790,Shampoo,5,292.35,1242.49,15,Net Banking,Bangalore,Regular,53,Female,9,0.89,0.2
T16336,C445,Soap,8,417.4,2838.32,15,Debit Card,Ahmedabad,Rare,55,Female,9,0.6,0.1
T16337,C386,Atta,4,102.31,327.39,20,Cash,Kolkata,Regular,63,Female,9,0.14,0.32
T16338,C809,Coffee,8,394.41,2997.52,5,Cash,Kolkata,Regular,48,Female,9,0.9,0.56
T16339,C36,Shampoo,2,302.12,574.03,5,UPI,Hyderabad,Regular,24,Male,9,0.41,0.74
T16340,C905,Maggie,9,447.74,3626.69,10,Cash,Kolkata,Regular,61,Female,9,0.41,0.81
T16341,C422,Coke,9,94.27,848.43,0,Net Banking,Kolkata,Regular,51,Female,9,0.68,0.16
T16342,C284,Atta,6,216.13,1231.94,5,UPI,Hyderabad,Rare,35,Male,9,0.7,0.35
T16343,C628,Pepsi,4,418.09,1337.89,20,Net Banking,Chennai,Regular,41,Male,9,0.42,0.79
T16344,C273,Coke,4,19.42,77.68,0,UPI,Ahmedabad,Regular,30,Male,9,0.23,0.53
T16345,C949,Coffee,6,64.98,311.9,20,Net Banking,Pune,Rare,30,Female,9,0.6,0.26
T16346,C707,Atta,5,495.38,1981.52,20,Net Banking,Ahmedabad,Regular,42,Male,9,0.66,0.45
T16347,C807,Coffee,6,147.39,707.47,20,UPI,Chennai,Regular,22,Female,9,0.87,0.34
T16348,C756,Rice,7,488.02,3416.14,0,UPI,Bangalore,Regular,56,Male,9,0.54,0.15
T16349,C240,Paneer,7,99.44,591.67,15,Credit Card,Mumbai,Rare,46,Female,9,0.68,0.79
T16350,C165,Biscuit,9,186.94,1345.97,20,Debit Card,Hyderabad,Regular,61,Male,9,0.15,0.36
T16351,C711,Soap,8,378.91,2728.15,10,Net Banking,Bangalore,Rare,63,Male,9,0.91,0.95
T16352,C776,Toothpaste,6,332.31,1894.17,5,Debit Card,Mumbai,Rare,50,Male,9,0.39,0.9
T16353,C588,Biscuit,6,294.75,1680.07,5,Net Banking,Hyderabad,Regular,41,Female,9,0.67,0.74
T16354,C992,Shampoo,5,269.65,1280.84,5,Net Banking,Hyderabad,Regular,27,Female,9,0.92,0.39
T16355,C622,Tea,1,423.29,423.29,0,UPI,Mumbai,Regular,42,Male,9,0.83,0.35
T16356,C423,Sugar,9,125.12,1013.47,10,Cash,Delhi,Rare,58,Female,9,0.67,0.53
T16357,C770,Sugar,9,226.81,1837.16,10,Cash,Kolkata,Regular,27,Female,9,0.73,0.42
T16358,C778,Butter,9,86.17,697.98,10,UPI,Mumbai,Rare,56,Female,9,0.93,0.91
T16359,C899,Coffee,8,302.01,2174.47,10,Cash,Ahmedabad,Rare,33,Female,9,0.83,0.21
T16360,C887,Coffee,3,132.77,358.48,10,Credit Card,Bangalore,Rare,45,Female,9,0.65,0.75
T16361,C631,Paneer,1,173.58,147.54,15,Cash,Chennai,Regular,29,Male,9,0.69,0.65
T16362,C773,Biscuit,8,240.91,1734.55,10,UPI,Hyderabad,Rare,61,Female,9,0.23,0.83
T16363,C431,Coke,7,23.12,145.66,10,Credit Card,Delhi,Regular,49,Male,9,0.52,0.59
T16364,C645,Cheese,5,55.05,275.25,0,Net Banking,Chennai,Rare,46,Male,9,0.37,0.67
T16365,C73,Toothpaste,7,346.11,2422.77,0,UPI,Ahmedabad,Regular,62,Male,9,0.49,0.97
T16366,C731,Butter,4,220.2,792.72,10,Debit Card,Delhi,Regular,44,Female,9,0.7,0.18
T16367,C708,Shampoo,9,433.75,3318.19,15,Cash,Delhi,Regular,43,Female,9,0.23,0.19
T16368,C823,Toothpaste,2,350.39,630.7,10,Net Banking,Hyderabad,Rare,20,Male,9,0.12,0.45
T16369,C340,Toothpaste,9,13.97,113.16,10,UPI,Kolkata,Regular,43,Male,9,0.46,0.53
T16370,C297,Rice,9,312.19,2528.74,10,Net Banking,Pune,Rare,56,Male,9,0.39,0.28
T16371,C107,Cheese,5,55.93,223.72,20,Net Banking,Pune,Regular,18,Male,9,0.48,0.17
T16372,C565,Juice,1,392.66,333.76,15,Credit Card,Bangalore,Regular,52,Female,9,0.94,0.12
T16373,C888,Sugar,7,495.84,3297.34,5,Cash,Hyderabad,Regular,44,Male,9,0.74,0.79
T16374,C724,Cheese,4,270.29,973.04,10,Net Banking,Delhi,Rare,63,Male,9,0.39,0.54
T16375,C33,Chocolate,9,344.56,2945.99,5,Debit Card,Mumbai,Rare,21,Female,9,0.26,0.86
T16376,C111,Butter,6,126.28,644.03,15,Credit Card,Delhi,Regular,36,Male,9,0.66,0.42
T16377,C880,Maggie,3,224.42,605.93,10,Credit Card,Mumbai,Regular,39,Female,9,0.69,0.73
T16378,C806,Pepsi,6,429.49,2448.09,5,Credit Card,Chennai,Regular,23,Male,9,0.54,0.54
T16379,C13,Pepsi,6,92.04,524.63,5,Cash,Mumbai,Rare,26,Female,9,0.29,0.65
T16380,C361,Juice,5,140.11,595.47,15,Cash,Pune,Regular,28,Female,9,0.13,0.43
T16381,C191,Maggie,2,228.26,410.87,10,UPI,Pune,Regular,39,Female,9,0.34,0.17
T16382,C320,Atta,2,359.0,574.4,20,Cash,Ahmedabad,Regular,64,Male,9,0.51,0.95
T16383,C149,Biscuit,7,194.18,1155.37,15,UPI,Kolkata,Regular,26,Female,9,0.81,0.85
T16384,C870,Rice,2,464.59,743.34,20,Debit Card,Kolkata,Rare,46,Male,9,0.87,0.38
T16385,C100,Cheese,6,56.28,303.91,10,Net Banking,Mumbai,Regular,60,Female,9,0.47,0.96
T16386,C29,Pepsi,5,191.69,910.53,5,UPI,Bangalore,Rare,27,Female,9,0.82,0.37
T16387,C133,Chocolate,4,357.39,1215.13,15,Debit Card,Kolkata,Rare,51,Female,9,0.99,0.5
T16388,C261,Soap,7,120.73,718.34,15,Cash,Delhi,Regular,48,Male,9,0.74,0.78
T16389,C422,Cheese,8,331.64,2255.15,15,Net Banking,Pune,Regular,39,Female,9,0.76,0.38
T16390,C804,Shampoo,4,90.47,361.88,0,Net Banking,Pune,Regular,63,Female,9,0.92,0.39
T16391,C604,Tea,1,37.43,33.69,10,Cash,Pune,Regular,21,Female,9,0.4,0.47
T16392,C170,Tea,1,69.3,69.3,0,UPI,Ahmedabad,Regular,19,Female,9,0.11,0.52
T16393,C20,Toothpaste,1,465.69,395.84,15,Credit Card,Kolkata,Regular,22,Male,9,0.99,0.21
T16394,C460,Coffee,1,280.36,238.31,15,Cash,Bangalore,Regular,63,Male,9,0.54,0.12
T16395,C575,Biscuit,5,400.21,1600.84,20,Cash,Ahmedabad,Regular,32,Female,9,0.81,0.93
T16396,C669,Sugar,4,173.0,692.0,0,Debit Card,Mumbai,Regular,36,Female,9,0.83,0.42
T16397,C193,Tea,9,300.4,2568.42,5,Net Banking,Mumbai,Regular,55,Female,9,0.46,0.19
T16398,C840,Maggie,3,252.53,681.83,10,Debit Card,Ahmedabad,Regular,32,Female,9,0.59,0.78
T16399,C379,Sugar,7,473.41,3148.18,5,Net Banking,Chennai,Rare,63,Male,9,0.59,0.37
T16400,C522,Toothpaste,8,376.31,2859.96,5,UPI,Bangalore,Rare,25,Female,9,0.3,0.26
T16401,C161,Atta,6,367.97,1987.04,10,Net Banking,Mumbai,Regular,37,Female,9,0.21,0.97
T16402,C96,Oil,1,32.71,27.8,15,Net Banking,Mumbai,Regular,29,Male,9,0.59,0.93
T16403,C13,Cheese,8,279.34,1787.78,20,Credit Card,Hyderabad,Regular,21,Female,9,0.21,0.2
T16404,C981,Tea,3,238.83,609.02,15,Credit Card,Delhi,Rare,55,Female,9,0.41,0.91
T16405,C391,Chocolate,8,464.64,3159.55,15,Debit Card,Hyderabad,Rare,60,Male,9,0.27,0.9
T16406,C657,Pepsi,4,136.1,544.4,0,Net Banking,Kolkata,Regular,56,Female,9,0.74,0.67
T16407,C894,Coke,8,142.22,1080.87,5,Credit Card,Kolkata,Regular,53,Male,9,0.88,0.58
T16408,C108,Milk,1,211.56,200.98,5,Credit Card,Kolkata,Regular,32,Female,9,0.62,0.3
T16409,C448,Maggie,3,129.25,368.36,5,Debit Card,Mumbai,Regular,18,Male,9,0.47,0.21
T16410,C8,Juice,6,73.3,351.84,20,Cash,Kolkata,New,48,Male,9,1.0,0.65
T16411,C526,Butter,9,430.13,3096.94,20,UPI,Mumbai,Rare,26,Female,9,0.12,0.84
T16412,C458,Oil,2,283.56,453.7,20,Credit Card,Mumbai,Regular,40,Female,9,0.37,0.72
T16413,C84,Salt,1,432.07,388.86,10,Credit Card,Kolkata,Regular,43,Female,9,0.35,0.26
T16414,C324,Cheese,3,417.26,1001.42,20,Cash,Delhi,Rare,57,Female,9,0.42,0.36
T16415,C340,Sugar,4,148.2,592.8,0,Net Banking,Pune,Regular,61,Male,9,0.31,0.59
T16416,C299,Toothpaste,5,278.39,1391.95,0,Net Banking,Bangalore,Regular,56,Female,9,0.34,0.66
T16417,C253,Maggie,3,50.78,129.49,15,Cash,Ahmedabad,Rare,35,Female,9,0.33,0.17
T16418,C264,Toothpaste,2,458.47,779.4,15,UPI,Mumbai,Rare,50,Female,9,0.56,0.65
T16419,C437,Butter,2,208.09,353.75,15,Cash,Pune,Regular,58,Male,9,0.45,0.76
T16420,C120,Butter,7,202.9,1207.25,15,Net Banking,Ahmedabad,Regular,56,Male,9,0.68,0.26
T16421,C328,Biscuit,9,158.35,1425.15,0,Debit Card,Hyderabad,Rare,31,Male,9,0.56,0.32
T16422,C757,Milk,2,235.73,400.74,15,UPI,Kolkata,Regular,18,Male,9,0.27,0.33
T16423,C189,Pepsi,7,133.36,933.52,0,UPI,Hyderabad,New,30,Male,9,0.83,0.95
T16424,C774,Rice,7,193.68,1084.61,20,UPI,Hyderabad,Rare,32,Female,9,0.52,0.47
T16425,C260,Milk,7,401.97,2251.03,20,Credit Card,Ahmedabad,Regular,54,Female,9,0.24,0.58
T16426,C238,Rice,3,418.79,1130.73,10,Credit Card,Hyderabad,Regular,22,Female,9,0.25,0.75
T16427,C336,Coke,7,159.05,946.35,15,Debit Card,Ahmedabad,Rare,31,Male,9,0.82,0.43
T16428,C352,Maggie,1,239.82,191.86,20,UPI,Ahmedabad,Regular,31,Female,9,0.73,0.19
T16429,C430,Tea,1,438.17,350.54,20,UPI,Delhi,Regular,63,Male,9,0.56,0.69
T16430,C438,Paneer,5,35.81,170.1,5,Debit Card,Delhi,Regular,22,Male,9,0.38,0.7
T16431,C241,Cheese,2,445.68,846.79,5,Cash,Kolkata,Regular,28,Male,9,0.51,0.33
T16432,C925,Maggie,9,117.4,1056.6,0,UPI,Ahmedabad,New,49,Male,9,0.67,0.13
T16433,C437,Cheese,7,342.48,2157.62,10,Net Banking,Bangalore,Rare,22,Male,9,0.89,0.7
T16434,C592,Coke,4,295.45,1122.71,5,Credit Card,Bangalore,Rare,53,Female,9,0.6,0.73
T16435,C969,Toothpaste,4,280.94,1011.38,10,Cash,Ahmedabad,Regular,32,Female,9,0.35,0.12
T16436,C807,Tea,2,431.09,689.74,20,Net Banking,Bangalore,Regular,24,Female,9,0.14,0.72
T16437,C522,Sugar,5,59.77,298.85,0,Cash,Pune,New,22,Female,9,0.26,0.95
T16438,C641,Pepsi,4,180.04,648.14,10,Debit Card,Pune,Regular,47,Male,9,0.69,0.26
T16439,C257,Milk,1,273.74,260.05,5,Net Banking,Bangalore,Regular,32,Female,9,0.24,0.57
T16440,C40,Sugar,8,407.53,2608.19,20,UPI,Kolkata,New,47,Female,9,0.53,0.73
T16441,C846,Juice,3,116.06,295.95,15,Credit Card,Pune,Rare,31,Male,9,0.73,0.31
T16442,C432,Salt,6,403.44,1936.51,20,UPI,Pune,Rare,41,Male,9,0.38,0.78
T16443,C659,Sugar,4,205.82,782.12,5,UPI,Ahmedabad,Regular,41,Male,9,0.7,0.88
T16444,C116,Rice,9,102.57,876.97,5,Net Banking,Chennai,Regular,52,Female,9,0.62,0.83
T16445,C948,Shampoo,7,381.9,2272.3,15,UPI,Kolkata,Regular,22,Female,9,0.5,0.33
T16446,C20,Coke,9,54.54,392.69,20,Cash,Hyderabad,Regular,29,Female,9,0.91,0.82
T16447,C14,Rice,3,262.24,708.05,10,Credit Card,Kolkata,Regular,37,Male,9,0.72,0.47
T16448,C445,Oil,1,41.3,37.17,10,Debit Card,Pune,Rare,63,Male,9,0.42,0.34
T16449,C380,Pepsi,5,184.64,738.56,20,Cash,Bangalore,Regular,22,Male,9,0.82,0.25
T16450,C548,Milk,3,304.53,822.23,10,Debit Card,Bangalore,Rare,53,Male,9,0.76,0.92
T16451,C433,Toothpaste,6,282.5,1356.0,20,Credit Card,Hyderabad,Rare,38,Male,9,0.81,0.48
T16452,C507,Cheese,8,208.28,1332.99,20,Credit Card,Chennai,Rare,56,Male,9,0.68,0.88
T16453,C191,Butter,4,220.23,836.87,5,Net Banking,Mumbai,Regular,20,Female,9,0.44,0.24
T16454,C380,Toothpaste,5,121.12,605.6,0,Debit Card,Pune,Regular,46,Male,9,0.41,0.79
T16455,C523,Toothpaste,5,233.38,1108.56,5,Cash,Hyderabad,Rare,42,Male,9,0.69,0.2
T16456,C157,Sugar,4,477.09,1717.52,10,Credit Card,Ahmedabad,Rare,44,Male,9,0.22,0.12
T16457,C530,Chocolate,4,426.72,1706.88,0,Net Banking,Pune,Rare,53,Male,9,0.84,1.0
T16458,C1000,Shampoo,4,81.16,259.71,20,Cash,Pune,Regular,39,Male,9,0.43,0.17
T16459,C699,Maggie,4,24.59,88.52,10,Cash,Hyderabad,Regular,55,Male,9,0.67,0.52
T16460,C784,Coffee,4,467.43,1589.26,15,Credit Card,Pune,Regular,52,Male,9,0.55,0.89
T16461,C291,Butter,5,268.11,1206.5,10,Cash,Bangalore,Regular,18,Male,9,0.57,0.84
T16462,C501,Pepsi,2,273.54,547.08,0,Net Banking,Hyderabad,Rare,20,Male,9,0.76,0.52
T16463,C460,Butter,2,392.55,785.1,0,Debit Card,Pune,Regular,41,Female,9,0.66,0.65
T16464,C633,Salt,9,164.2,1182.24,20,Debit Card,Ahmedabad,Regular,25,Female,9,0.33,0.67
T16465,C939,Oil,2,246.13,418.42,15,Debit Card,Hyderabad,Regular,56,Female,9,0.17,0.2
T16466,C274,Maggie,6,484.64,2326.27,20,UPI,Chennai,Regular,35,Female,9,0.86,0.36
T16467,C402,Coke,2,339.35,576.9,15,Credit Card,Delhi,Rare,58,Male,9,0.9,0.37
T16468,C584,Butter,5,85.34,362.7,15,Net Banking,Bangalore,Rare,20,Female,9,0.25,0.44
T16469,C467,Rice,4,75.28,240.9,20,Debit Card,Mumbai,Rare,35,Female,9,0.38,0.35
T16470,C249,Atta,7,110.09,693.57,10,Debit Card,Pune,Rare,33,Male,9,0.35,0.33
T16471,C518,Tea,7,385.69,2564.84,5,Credit Card,Chennai,Rare,49,Male,9,0.94,0.42
T16472,C143,Coke,6,154.73,789.12,15,UPI,Ahmedabad,Regular,18,Male,9,0.28,0.44
T16473,C571,Biscuit,5,20.48,102.4,0,Credit Card,Kolkata,Regular,43,Male,9,0.25,0.54
T16474,C206,Pepsi,1,472.65,378.12,20,Credit Card,Kolkata,Regular,29,Female,9,0.26,0.26
T16475,C362,Coffee,3,93.16,251.53,10,UPI,Hyderabad,Rare,55,Male,9,0.76,0.81
T16476,C336,Coffee,9,14.68,112.3,15,Credit Card,Bangalore,Rare,38,Male,9,0.9,0.87
T16477,C100,Oil,1,126.19,113.57,10,Cash,Pune,Regular,58,Male,9,0.45,0.32
T16478,C521,Paneer,5,125.16,500.64,20,Credit Card,Hyderabad,Regular,30,Female,9,0.22,0.21
T16479,C49,Oil,2,216.78,433.56,0,Debit Card,Chennai,Rare,29,Female,9,0.63,0.75
T16480,C115,Coke,4,460.99,1567.37,15,Net Banking,Delhi,Regular,30,Male,9,0.29,0.93
T16481,C689,Oil,1,440.8,374.68,15,Cash,Chennai,Regular,35,Female,9,0.16,0.13
T16482,C17,Salt,3,233.88,631.48,10,Credit Card,Pune,Rare,36,Male,9,0.9,0.11
T16483,C295,Paneer,7,211.34,1183.5,20,Net Banking,Bangalore,Rare,36,Female,9,0.88,0.27
T16484,C642,Milk,3,281.95,803.56,5,Debit Card,Hyderabad,Rare,23,Male,9,0.98,0.72
T16485,C15,Tea,4,129.29,439.59,15,Net Banking,Pune,Rare,24,Female,9,0.53,0.97
T16486,C141,Milk,2,35.57,71.14,0,UPI,Hyderabad,Regular,24,Female,9,0.36,0.78
T16487,C842,Tea,3,470.22,1199.06,15,Net Banking,Pune,Rare,45,Female,9,0.79,0.62
T16488,C491,Sugar,9,101.48,776.32,15,Debit Card,Kolkata,Regular,45,Male,9,0.26,0.73
T16489,C458,Atta,3,107.22,305.58,5,Credit Card,Delhi,Rare,36,Female,9,0.32,0.31
T16490,C806,Oil,5,241.51,1147.17,5,Net Banking,Pune,Regular,33,Female,9,0.33,0.72
T16491,C742,Toothpaste,2,250.89,401.42,20,Credit Card,Pune,Regular,34,Female,9,0.96,0.39
T16492,C440,Maggie,4,19.03,64.7,15,UPI,Ahmedabad,Regular,39,Male,9,0.76,0.3
T16493,C210,Oil,7,82.5,490.88,15,UPI,Ahmedabad,Regular,36,Female,9,0.22,0.31
T16494,C764,Atta,7,195.3,1230.39,10,Cash,Kolkata,Regular,46,Male,9,0.18,0.7
T16495,C770,Toothpaste,3,345.03,931.58,10,Credit Card,Delhi,Regular,36,Male,9,0.86,0.79
T16496,C63,Tea,5,121.93,609.65,0,Net Banking,Delhi,Regular,64,Male,9,0.82,0.62
T16497,C496,Sugar,1,217.28,217.28,0,Debit Card,Delhi,Rare,52,Male,9,0.7,0.16
T16498,C408,Biscuit,1,283.1,254.79,10,Net Banking,Mumbai,Regular,64,Male,9,0.28,0.13
T16499,C939,Oil,5,445.41,2227.05,0,UPI,Mumbai,Regular,42,Female,9,0.53,0.3
T16500,C359,Coke,9,169.77,1298.74,15,Credit Card,Chennai,Regular,37,Male,9,0.64,0.36
T16501,C141,Pepsi,1,75.44,71.67,5,Net Banking,Chennai,Regular,54,Female,9,0.94,0.46
T16502,C835,Tea,1,249.74,212.28,15,Net Banking,Bangalore,Regular,36,Female,9,0.25,0.17
T16503,C395,Cheese,4,375.89,1353.2,10,Credit Card,Chennai,Rare,59,Male,9,0.56,0.75
T16504,C911,Maggie,4,63.83,204.26,20,Debit Card,Bangalore,Regular,30,Male,9,0.24,0.74
T16505,C418,Butter,2,218.09,348.94,20,Net Banking,Hyderabad,Rare,64,Male,9,0.5,0.41
T16506,C886,Maggie,9,18.71,151.55,10,Debit Card,Kolkata,Rare,29,Female,9,0.28,0.61
T16507,C601,Paneer,9,26.44,202.27,15,UPI,Kolkata,Regular,32,Female,9,0.85,0.19
T16508,C353,Salt,2,246.65,493.3,0,UPI,Chennai,Regular,21,Female,9,0.33,0.47
T16509,C803,Cheese,9,156.12,1405.08,0,Cash,Kolkata,Rare,32,Female,9,0.48,0.87
T16510,C465,Rice,6,424.1,2035.68,20,Net Banking,Pune,Rare,34,Female,9,0.47,0.69
T16511,C724,Chocolate,8,305.06,2196.43,10,Debit Card,Mumbai,Regular,44,Female,9,0.88,0.19
T16512,C175,Biscuit,4,232.43,836.75,10,Cash,Delhi,Regular,28,Female,9,0.78,0.86
T16513,C116,Pepsi,2,209.89,398.79,5,Credit Card,Kolkata,Rare,40,Female,9,0.15,0.71
T16514,C735,Rice,2,253.65,405.84,20,UPI,Mumbai,Rare,32,Female,9,0.16,0.51
T16515,C776,Salt,9,29.82,241.54,10,Credit Card,Delhi,Regular,48,Male,9,0.6,0.72
T16516,C666,Paneer,1,447.47,425.1,5,Debit Card,Pune,Regular,43,Female,9,0.48,0.26
T16517,C276,Tea,7,499.17,3494.19,0,Credit Card,Chennai,Regular,24,Male,9,0.35,0.6
T16518,C778,Butter,3,98.93,237.43,20,Net Banking,Chennai,Regular,30,Male,9,0.81,0.66
T16519,C234,Milk,3,68.99,165.58,20,Debit Card,Ahmedabad,Regular,30,Female,9,0.22,0.93
T16520,C1,Maggie,2,80.35,144.63,10,Net Banking,Kolkata,Regular,37,Female,9,0.98,0.16
T16521,C26,Salt,6,333.9,1803.06,10,Debit Card,Delhi,Regular,51,Female,9,0.12,0.44
T16522,C406,Coke,2,334.11,567.99,15,Net Banking,Kolkata,Regular,27,Female,9,0.21,0.94
T16523,C564,Juice,4,425.48,1701.92,0,Cash,Mumbai,Rare,54,Female,9,0.38,0.3
T16524,C504,Soap,9,378.39,3405.51,0,Debit Card,Pune,Regular,44,Female,9,0.56,0.83
T16525,C989,Coffee,9,230.35,1969.49,5,Net Banking,Bangalore,Rare,51,Male,9,0.29,0.1
T16526,C363,Milk,6,310.3,1768.71,5,Cash,Pune,Regular,53,Male,9,0.76,0.12
T16527,C328,Rice,4,347.26,1180.68,15,Net Banking,Chennai,Regular,33,Female,9,0.42,0.39
T16528,C582,Shampoo,7,261.24,1828.68,0,Debit Card,Ahmedabad,Regular,38,Male,9,0.13,0.79
T16529,C144,Sugar,1,243.07,230.92,5,Net Banking,Bangalore,Rare,33,Male,9,0.89,0.19
T16530,C514,Paneer,4,326.1,1304.4,0,Debit Card,Bangalore,Regular,34,Male,9,0.95,0.44
T16531,C410,Oil,5,283.16,1415.8,0,Cash,Kolkata,Regular,32,Male,9,0.66,0.22
T16532,C530,Milk,8,325.53,2474.03,5,Credit Card,Delhi,Rare,30,Male,9,0.83,0.3
T16533,C766,Milk,2,310.3,558.54,10,Debit Card,Bangalore,Regular,50,Male,9,0.21,0.55
T16534,C12,Chocolate,5,362.41,1630.85,10,Net Banking,Chennai,Regular,22,Female,9,0.34,0.39
T16535,C995,Pepsi,6,324.97,1852.33,5,Debit Card,Chennai,Rare,44,Male,9,0.39,0.29
T16536,C242,Biscuit,5,264.67,1124.85,15,UPI,Delhi,Regular,18,Male,9,0.96,0.45
T16537,C314,Pepsi,9,344.08,2477.38,20,Cash,Bangalore,Regular,61,Male,9,0.56,0.73
T16538,C541,Sugar,1,230.25,230.25,0,Credit Card,Chennai,Regular,47,Male,9,0.11,0.21
T16539,C357,Rice,3,128.42,308.21,20,Net Banking,Pune,Regular,40,Female,9,0.44,0.53
T16540,C283,Rice,2,10.69,20.31,5,Cash,Hyderabad,Rare,32,Male,9,0.11,0.35
T16541,C669,Coffee,3,284.38,853.14,0,Debit Card,Pune,Regular,53,Female,9,0.31,0.44
T16542,C38,Rice,9,299.42,2155.82,20,UPI,Kolkata,Regular,36,Male,9,0.51,0.84
T16543,C125,Coke,9,486.3,3939.03,10,Credit Card,Hyderabad,Regular,47,Female,9,0.39,0.94
T16544,C715,Biscuit,2,187.12,318.1,15,Cash,Ahmedabad,Regular,33,Male,9,0.13,0.32
T16545,C612,Pepsi,3,203.13,487.51,20,Credit Card,Delhi,Regular,35,Male,9,0.2,0.67
T16546,C516,Pepsi,4,108.88,370.19,15,UPI,Kolkata,Regular,43,Male,9,0.6,0.71
T16547,C520,Paneer,9,44.56,360.94,10,Net Banking,Ahmedabad,Regular,34,Female,9,0.73,0.86
T16548,C793,Rice,3,388.67,932.81,20,Credit Card,Kolkata,Regular,28,Female,9,0.46,0.91
T16549,C438,Chocolate,7,132.34,880.06,5,Net Banking,Kolkata,Regular,62,Female,9,0.76,0.52
T16550,C853,Soap,3,308.36,925.08,0,Net Banking,Pune,Regular,46,Female,9,0.25,0.98
T16551,C978,Cheese,7,347.01,2186.16,10,Cash,Hyderabad,Regular,26,Male,9,0.21,0.97
T16552,C128,Oil,7,240.91,1433.41,15,Debit Card,Bangalore,Regular,34,Male,9,0.86,0.56
T16553,C135,Rice,9,439.41,3361.49,15,Credit Card,Delhi,Regular,44,Female,9,0.41,0.59
T16554,C726,Tea,2,227.46,409.43,10,Net Banking,Bangalore,Rare,54,Male,9,0.49,0.7
T16555,C757,Coke,6,149.61,852.78,5,Debit Card,Mumbai,Regular,39,Male,9,0.95,0.44
T16556,C291,Salt,9,449.05,3839.38,5,Credit Card,Hyderabad,Rare,25,Male,9,0.48,0.7
T16557,C63,Chocolate,2,432.17,734.69,15,Net Banking,Hyderabad,Regular,20,Female,9,0.1,0.56
T16558,C378,Atta,2,90.38,162.68,10,Debit Card,Delhi,Regular,55,Female,9,0.94,0.13
T16559,C761,Coffee,5,22.72,102.24,10,UPI,Hyderabad,Rare,52,Male,9,0.11,0.87
T16560,C634,Oil,8,54.09,432.72,0,Net Banking,Pune,Regular,49,Female,9,0.7,0.95
T16561,C95,Chocolate,9,150.41,1150.64,15,UPI,Hyderabad,Rare,25,Female,9,0.39,0.12
T16562,C474,Milk,2,486.41,924.18,5,UPI,Chennai,Rare,61,Female,9,0.52,0.81
T16563,C950,Biscuit,5,283.67,1134.68,20,Cash,Delhi,Rare,44,Female,9,0.59,0.45
T16564,C67,Shampoo,7,192.9,1282.78,5,Net Banking,Pune,Regular,49,Male,9,0.47,0.63
T16565,C842,Rice,6,445.47,2539.18,5,Cash,Bangalore,Regular,53,Female,9,0.8,0.55
T16566,C63,Atta,6,232.04,1113.79,20,UPI,Pune,Regular,51,Female,9,0.94,0.6
T16567,C14,Salt,7,164.47,978.6,15,Debit Card,Hyderabad,Regular,42,Male,9,0.18,0.55
T16568,C670,Oil,3,471.2,1413.6,0,UPI,Ahmedabad,Regular,48,Female,9,0.82,0.87
T16569,C203,Toothpaste,3,426.26,1214.84,5,UPI,Hyderabad,Regular,59,Male,9,0.22,0.72
T16570,C67,Coffee,9,423.4,3620.07,5,Cash,Mumbai,Regular,64,Male,9,0.17,0.47
T16571,C333,Toothpaste,8,261.02,1774.94,15,UPI,Ahmedabad,Rare,30,Female,9,0.96,0.72
T16572,C43,Pepsi,5,396.82,1686.48,15,Net Banking,Ahmedabad,Regular,32,Male,9,0.54,0.97
T16573,C878,Cheese,6,97.88,528.55,10,Debit Card,Pune,Rare,30,Male,9,0.24,0.17
T16574,C388,Butter,1,290.88,247.25,15,UPI,Ahmedabad,Rare,50,Female,9,0.61,0.45
T16575,C382,Toothpaste,1,492.08,418.27,15,Cash,Pune,Regular,48,Female,9,0.34,0.88
T16576,C485,Soap,4,152.57,579.77,5,Cash,Bangalore,Rare,42,Female,10,0.52,0.77
T16577,C423,Oil,2,399.23,798.46,0,Credit Card,Mumbai,Regular,57,Male,10,0.66,0.94
T16578,C34,Butter,7,250.33,1664.69,5,UPI,Pune,Regular,40,Male,10,0.88,0.14
T16579,C283,Atta,2,29.5,50.15,15,UPI,Kolkata,Regular,55,Male,10,0.1,0.88
T16580,C835,Milk,2,383.88,690.98,10,Cash,Chennai,Regular,20,Male,10,0.29,0.81
T16581,C227,Milk,5,92.6,463.0,0,Net Banking,Bangalore,Rare,33,Male,10,0.19,0.83
T16582,C134,Coke,4,319.42,1149.91,10,Cash,Ahmedabad,Regular,19,Male,10,0.19,0.64
T16583,C581,Rice,8,51.98,332.67,20,UPI,Chennai,Rare,40,Female,10,0.95,0.15
